x,y
0.0,0.053481008672853714
0.002000400080016003,0.20237503213645888
0.004000800160032006,0.15165274572565185
0.006001200240048009,-0.0303895109767627
0.008001600320064013,0.08536072416930121
0.010002000400080016,-0.005283053855985986
0.012002400480096018,0.09927524159506185
0.014002800560112022,0.1558383625662033
0.016003200640128026,0.020730198606597097
0.01800360072014403,-0.009919263712386162
0.020004000800160033,0.1318681561336943
0.022004400880176037,0.21969635659188774
0.024004800960192037,0.05106862195071522
0.02600520104020804,-0.0293804246172866
0.028005601120224044,0.051992312574027685
0.030006001200240048,0.2732624693553364
0.03200640128025605,0.29244836197170904
0.03400680136027205,0.08701608580576423
0.03600720144028806,0.3138584597661064
0.03800760152030406,0.29462848852604895
0.040008001600320066,0.33228832933951946
0.042008401680336066,0.32586364631542175
0.04400880176035207,0.3692629584673449
0.04600920184036807,0.4294807214178026
0.048009601920384073,0.23635737753207703
0.05001000200040008,0.37643734795314115
0.05201040208041608,0.31651258610382604
0.05401080216043209,0.3200026035108514
0.05601120224044809,0.3748428509599036
0.058011602320464095,0.2777558145120822
0.060012002400480095,0.37432970106923014
0.0620124024804961,0.2769993054974126
0.0640128025605121,0.42719297079897356
0.06601320264052811,0.5156291929646107
0.0680136027205441,0.18071281069364775
0.07001400280056011,0.5061994707082886
0.07201440288057612,0.2459532866446274
0.07401480296059212,0.31290287448328313
0.07601520304060812,0.2755810281139621
0.07801560312062412,0.521853400522461
0.08001600320064013,0.5000993500581449
0.08201640328065612,0.6777528690631468
0.08401680336067213,0.5522111871534403
0.08601720344068814,0.4654657883847723
0.08801760352070415,0.6162694763767241
0.09001800360072014,0.2684057358047304
0.09201840368073615,0.49837266584001966
0.09401880376075215,0.5845311864429416
0.09601920384076815,0.4684732537659946
0.09801960392078415,0.641230277102993
0.10002000400080016,0.6961724998001426
0.10202040408081617,0.5392967714757516
0.10402080416083216,0.6178797823593954
0.10602120424084817,0.7466297450209252
0.10802160432086418,0.5004520761661669
0.11002200440088018,0.45873912477411105
0.11202240448089618,0.6040998279356079
0.11402280456091218,0.630039752126764
0.11602320464092819,0.5184821095548618
0.11802360472094418,0.7173661967730749
0.12002400480096019,0.675446901770845
0.1220244048809762,0.6433088633562727
0.1240248049609922,0.8959878756461261
0.1260252050410082,0.7934623569350069
0.1280256051210242,0.955933230258133
0.1300260052010402,0.7047573473624107
0.13202640528105622,0.6682775929530933
0.13402680536107223,0.9197625656319863
0.1360272054410882,0.8816471674132593
0.1380276055211042,0.8797101369698247
0.14002800560112022,0.8810579549489314
0.14202840568113623,0.8140896441223975
0.14402880576115223,0.7572498252744488
0.14602920584116824,0.9353245056794148
0.14802960592118425,0.6951087943909199
0.15003000600120023,0.9123518472418768
0.15203040608121624,0.8318777447468245
0.15403080616123224,0.780919766845369
0.15603120624124825,0.8225139825113117
0.15803160632126426,0.9605874194965127
0.16003200640128026,0.8378987051232326
0.16203240648129627,0.696076412569894
0.16403280656131225,0.8123358930021394
0.16603320664132826,1.057979201438092
0.16803360672134426,0.8757121244939706
0.17003400680136027,0.8645469802302915
0.17203440688137628,0.8765437162103191
0.17403480696139229,1.00292406318365
0.1760352070414083,0.8931094379235927
0.17803560712142427,0.7557714925753564
0.18003600720144028,0.9712625619926049
0.1820364072814563,0.9592201189448271
0.1840368073614723,0.8308603683817991
0.1860372074414883,1.0276110141237584
0.1880376075215043,0.8823216310136099
0.19003800760152031,0.9130482569342192
0.1920384076815363,1.0519671847619196
0.1940388077615523,1.03256256295977
0.1960392078415683,0.9651381332554079
0.19803960792158432,0.9496286445180376
0.20004000800160032,0.8369748457057189
0.20204040808161633,1.1110327933597566
0.20404080816163234,0.8391464046037604
0.20604120824164834,0.9311330014678745
0.20804160832166432,1.1687909981640823
0.21004200840168033,1.0137440842726801
0.21204240848169634,0.9673881210409131
0.21404280856171234,0.970323282400929
0.21604320864172835,1.0783072558074054
0.21804360872174436,0.945673763044794
0.22004400880176037,0.84953067448067
0.22204440888177635,0.9519157925255504
0.22404480896179235,1.0695677857520154
0.22604520904180836,1.024985266863818
0.22804560912182437,0.9394748542041883
0.23004600920184037,0.9674913668373591
0.23204640928185638,1.0904725063699505
0.2340468093618724,0.9403943749351695
0.23604720944188837,0.918488604492639
0.23804760952190437,1.1466069928789901
0.24004800960192038,0.8647023856913579
0.2420484096819364,1.1333857462740589
0.2440488097619524,0.8013314773278882
0.2460492098419684,1.015801145146687
0.2480496099219844,0.8838502509939615
0.2500500100020004,0.9976740199820592
0.2520504100820164,1.0742571953589377
0.2540508101620324,1.168650352536417
0.2560512102420484,1.0162729185590973
0.2580516103220644,1.075531399865812
0.2600520104020804,1.1417519511852057
0.26205241048209643,1.0234524357980657
0.26405281056211244,0.8845684186327927
0.26605321064212845,0.9203575470805003
0.26805361072214445,0.9595924039694581
0.27005401080216046,0.9949865257740238
0.2720544108821764,1.0402901929990418
0.2740548109621924,0.9799591626077957
0.2760552110422084,0.9178205370076856
0.27805561112222443,0.988059979200039
0.28005601120224044,1.0809126532325024
0.28205641128225645,0.951538911580521
0.28405681136227245,0.843228791668344
0.28605721144228846,0.9186631952448233
0.28805761152230447,1.0059958688252295
0.2900580116023205,1.1087295048335324
0.2920584116823365,0.9001353618990584
0.2940588117623525,1.0354175957562508
0.2960592118423685,1.2015586080467657
0.2980596119223845,1.1018787465404822
0.30006001200240046,0.9424020589996657
0.30206041208241646,0.7827008729051994
0.30406081216243247,0.9960026382289997
0.3060612122424485,0.8719132033461837
0.3080616123224645,1.0115908738282358
0.3100620124024805,0.9527805839031239
0.3120624124824965,0.9069096088941564
0.3140628125625125,0.7490528332266685
0.3160632126425285,0.8995416994190248
0.3180636127225445,1.0956412232376194
0.3200640128025605,0.8793998399611694
0.32206441288257653,0.8988569144830265
0.32406481296259254,0.9550413463643115
0.32606521304260855,0.8086508650732182
0.3280656131226245,0.8333315731807952
0.3300660132026405,0.97354711229566
0.3320664132826565,0.8699219755083841
0.3340668133626725,1.2004324939787159
0.33606721344268853,0.779701399490238
0.33806761352270454,0.7796780553507461
0.34006801360272054,1.0620081242459158
0.34206841368273655,0.8726877790118335
0.34406881376275256,0.7192743858474924
0.34606921384276856,0.8146535706911142
0.34806961392278457,0.7497604972845106
0.3500700140028006,0.861740179395742
0.3520704140828166,0.7354399117092809
0.3540708141628326,0.7466056041411626
0.35607121424284854,0.9984672784821836
0.35807161432286455,0.845686567809564
0.36007201440288056,0.7122283817925502
0.36207241448289657,0.7989754770016811
0.3640728145629126,0.8610054331272088
0.3660732146429286,0.725534126577189
0.3680736147229446,0.6836488240673042
0.3700740148029606,0.8352299047842597
0.3720744148829766,0.8206990702674085
0.3740748149629926,0.618310627081037
0.3760752150430086,0.8371129292681212
0.3780756151230246,0.8591671302824676
0.38007601520304063,0.7840824093894924
0.38207641528305664,0.7468846921255499
0.3840768153630726,0.7211555755334039
0.3860772154430886,0.7095723367413672
0.3880776155231046,0.6208307287192615
0.3900780156031206,0.6780589234729015
0.3920784156831366,0.4772911516411014
0.3940788157631526,0.5914694062653023
0.39607921584316863,0.6238208696318469
0.39807961592318464,0.49662508269494254
0.40008001600320064,0.5749199262732527
0.40208041608321665,0.632818573507584
0.40408081616323266,0.7289861765712184
0.40608121624324867,0.7973389618865473
0.4080816163232647,0.748976322026049
0.4100820164032807,0.8235172303685283
0.4120824164832967,0.5999902446656471
0.41408281656331264,0.5284477725584799
0.41608321664332865,0.4627535977611744
0.41808361672334465,0.4640477065199866
0.42008401680336066,0.5364676959966946
0.42208441688337667,0.599951307536911
0.4240848169633927,0.4567167462470442
0.4260852170434087,0.5439707931038821
0.4280856171234247,0.4211828009615494
0.4300860172034407,0.4084560559321252
0.4320864172834567,0.3079301471523721
0.4340868173634727,0.39575809713329985
0.4360872174434887,0.5066731476696511
0.4380876175235047,0.2663355262663123
0.44008801760352073,0.40934038080729596
0.4420884176835367,0.3246827824798798
0.4440888177635527,0.43216406027138937
